admission_date,gender,age,admission_count
2020-07-02,Male,14,1
2020-07-02,Male,15,1
2020-07-02,Male,16,2
2020-07-02,Male,18,1
2020-07-02,Male,19,1
2020-07-02,Male,2,1
2020-07-02,Male,20,2
2020-07-02,Male,21,1
2020-07-02,Male,22,2
2020-07-02,Male,23,2
2020-07-02,Male,25,1
2020-07-02,Male,26,2
2020-07-02,Male,27,1
2020-07-02,Male,28,1
2020-07-02,Male,31,3
2020-07-02,Male,32,4
2020-07-02,Male,33,5
2020-07-02,Male,34,1
2020-07-02,Male,36,1
2020-07-02,Male,39,3
2020-07-02,Male,4,1
2020-07-02,Male,40,1
2020-07-02,Male,45,1
2020-07-02,Male,49,1
2020-07-02,Male,50,1
2020-07-02,Male,51,2
2020-07-02,Male,53,1
2020-07-02,Male,56,2
2020-07-02,Male,57,1
2020-07-02,Male,58,1
2020-07-02,Male,59,1
2020-07-02,Male,6,1
2020-07-02,Male,64,3
2020-07-02,Male,69,1
2020-07-02,Male,7,1
2020-07-02,Male,76,1
2020-07-02,Male,77,1
2020-07-02,Male,79,1
2020-07-02,Male,84,1
2020-07-02,Male,85,1
2020-07-02,Male,87,1
2020-07-02,Male,88,1
2020-07-03,Female,10,1
2020-07-03,Female,16,1
2020-07-03,Female,18,2
2020-07-03,Female,2,1
2020-07-03,Female,23,1
2020-07-03,Female,25,1
2020-07-03,Female,26,1
2020-07-03,Female,27,1
2020-07-03,Female,29,3
2020-07-03,Female,30,1
2020-07-03,Female,32,2
2020-07-03,Female,33,1
2020-07-03,Female,34,1
2020-07-03,Female,35,2
2020-07-03,Female,36,2
2020-07-03,Female,37,1
2020-07-03,Female,38,3
2020-07-03,Female,41,1
2020-07-03,Female,49,1
2020-07-03,Female,5,1
2020-07-03,Female,52,3
2020-07-03,Female,54,1
2020-07-03,Female,58,1
2020-07-03,Female,60,1
2020-07-03,Female,62,3
2020-07-03,Female,7,1
2020-07-03,Female,70,1
2020-07-03,Female,72,1
2020-07-03,Female,78,1
2020-07-03,Female,86,1
2020-07-03,Female,94,1
2020-07-03,Male,14,1
2020-07-03,Male,16,1
2020-07-03,Male,17,2
2020-07-03,Male,18,2
2020-07-03,Male,19,2
2020-07-03,Male,2,1
2020-07-03,Male,20,1
2020-07-03,Male,21,2
2020-07-03,Male,22,4
2020-07-03,Male,23,1
2020-07-03,Male,24,1
2020-07-03,Male,25,1
2020-07-03,Male,26,2
2020-07-03,Male,27,2
2020-07-03,Male,28,1
2020-07-03,Male,29,1
2020-07-03,Male,33,1
2020-07-03,Male,36,2
2020-07-03,Male,38,2
2020-07-03,Male,39,1
2020-07-03,Male,45,1
2020-07-03,Male,49,1
2020-07-03,Male,51,1
2020-07-03,Male,54,1
2020-07-03,Male,55,1
2020-07-03,Male,57,1
2020-07-03,Male,59,3
2020-07-03,Male,6,1
2020-07-03,Male,60,1
2020-07-03,Male,62,1
2020-07-03,Male,63,1
2020-07-03,Male,66,1
2020-07-03,Male,69,1
2020-07-03,Male,70,1
2020-07-03,Male,71,1
2020-07-03,Male,76,1
2020-07-03,Male,83,1
2020-07-03,Male,9,1
2020-07-03,Male,93,1
2020-07-04,Female,11,1
2020-07-04,Female,14,2
2020-07-04,Female,15,3
2020-07-04,Female,16,1
2020-07-04,Female,17,1
2020-07-04,Female,18,1
2020-07-04,Female,2,1
2020-07-04,Female,21,1
2020-07-04,Female,22,1
2020-07-04,Female,27,1
2020-07-04,Female,28,1
2020-07-04,Female,29,1
2020-07-04,Female,31,1
2020-07-04,Female,32,1
2020-07-04,Female,35,2
2020-07-04,Female,36,1
2020-07-04,Female,39,1
2020-07-04,Female,41,1
2020-07-04,Female,44,1
2020-07-04,Female,48,1
2020-07-04,Female,49,1
2020-07-04,Female,52,1
2020-07-04,Female,55,1
2020-07-04,Female,59,1
2020-07-04,Female,60,1
2020-07-04,Female,63,1
2020-07-04,Female,65,1
2020-07-04,Female,69,1
2020-07-04,Female,75,1
2020-07-04,Female,78,2
2020-07-04,Female,80,1
2020-07-04,Female,82,1
2020-07-04,Female,83,1
2020-07-04,Female,85,1
2020-07-04,Male,13,1
2020-07-04,Male,15,3
2020-07-04,Male,18,1
2020-07-04,Male,19,1
2020-07-04,Male,23,2
2020-07-04,Male,24,1
2020-07-04,Male,25,1
2020-07-04,Male,27,4
2020-07-04,Male,29,1
2020-07-04,Male,31,2
2020-07-04,Male,32,1
2020-07-04,Male,33,2
2020-07-04,Male,35,2
2020-07-04,Male,36,2
2020-07-04,Male,37,2
2020-07-04,Male,38,1
2020-07-04,Male,40,1
2020-07-04,Male,41,2
2020-07-04,Male,42,2
2020-07-04,Male,44,1
2020-07-04,Male,47,1
2020-07-04,Male,48,2
2020-07-04,Male,50,2
2020-07-04,Male,52,1
2020-07-04,Male,54,1
2020-07-04,Male,55,2
2020-07-04,Male,58,2
2020-07-04,Male,64,2
2020-07-04,Male,66,1
2020-07-04,Male,68,1
2020-07-04,Male,7,1
2020-07-04,Male,71,1
2020-07-04,Male,72,1
2020-07-04,Male,75,1
2020-07-04,Male,79,1
2020-07-04,Male,81,1
2020-07-04,Male,94,1
2020-07-05,Female,10,1
2020-07-05,Female,12,1
2020-07-05,Female,14,1
2020-07-05,Female,15,1
2020-07-05,Female,16,1
2020-07-05,Female,19,2
2020-07-05,Female,2,2
2020-07-05,Female,20,2
2020-07-05,Female,24,1
2020-07-05,Female,25,3
2020-07-05,Female,27,1
2020-07-05,Female,28,1
2020-07-05,Female,29,2
2020-07-05,Female,33,1
2020-07-05,Female,35,1
2020-07-05,Female,39,1
2020-07-05,Female,41,1
2020-07-05,Female,44,1
2020-07-05,Female,47,1
2020-07-05,Female,48,1
2020-07-05,Female,49,1
2020-07-05,Female,53,1
2020-07-05,Female,57,1
2020-07-05,Female,62,1
2020-07-05,Female,68,1
2020-07-05,Female,69,2
2020-07-05,Female,70,2
2020-07-05,Female,73,1
2020-07-05,Female,76,1
2020-07-05,Female,78,2
2020-07-05,Female,81,1
2020-07-05,Female,82,1
2020-07-05,Female,83,1
2020-07-05,Female,87,1
2020-07-05,Female,89,1
2020-07-05,Male,14,1
2020-07-05,Male,15,1
2020-07-05,Male,16,1
2020-07-05,Male,17,2
2020-07-05,Male,18,1
2020-07-05,Male,2,3
2020-07-05,Male,20,2
2020-07-05,Male,22,3
2020-07-05,Male,23,1
2020-07-05,Male,24,1
2020-07-05,Male,26,1
2020-07-05,Male,27,2
2020-07-05,Male,28,1
2020-07-05,Male,30,1
2020-07-05,Male,31,1
2020-07-05,Male,32,1
2020-07-05,Male,34,3
2020-07-05,Male,35,1
2020-07-05,Male,36,3
2020-07-05,Male,37,4
2020-07-05,Male,39,1
2020-07-05,Male,40,1
2020-07-05,Male,45,1
2020-07-05,Male,46,1
2020-07-05,Male,47,2
2020-07-05,Male,49,2
2020-07-05,Male,53,1
2020-07-05,Male,55,2
2020-07-05,Male,59,2
2020-07-05,Male,63,1
2020-07-05,Male,64,1
2020-07-05,Male,65,1
2020-07-05,Male,67,1
2020-07-05,Male,69,2
2020-07-05,Male,7,1
2020-07-05,Male,75,1
2020-07-05,Male,77,1
2020-07-05,Male,8,1
2020-07-05,Male,80,1
2020-07-05,Male,81,2
2020-07-05,Male,83,1
2020-07-06,Female,13,1
2020-07-06,Female,15,3
2020-07-06,Female,19,1
2020-07-06,Female,20,1
2020-07-06,Female,22,2
2020-07-06,Female,23,1
2020-07-06,Female,25,2
2020-07-06,Female,27,1
2020-07-06,Female,29,1
2020-07-06,Female,3,1
2020-07-06,Female,30,1
2020-07-06,Female,33,1
2020-07-06,Female,36,1
2020-07-06,Female,37,1
2020-07-06,Female,38,1
2020-07-06,Female,43,1
2020-07-06,Female,45,1
2020-07-06,Female,47,2
2020-07-06,Female,52,2
2020-07-06,Female,54,1
2020-07-06,Female,56,1
2020-07-06,Female,57,1
2020-07-06,Female,58,1
2020-07-06,Female,59,1
2020-07-06,Female,61,1
2020-07-06,Female,65,1
2020-07-06,Female,71,2
2020-07-06,Female,74,1
2020-07-06,Female,80,1
2020-07-06,Female,82,1
2020-07-06,Female,84,1
2020-07-06,Female,96,1
2020-07-06,Male,15,4
2020-07-06,Male,17,2
2020-07-06,Male,18,1
2020-07-06,Male,19,2
2020-07-06,Male,20,1
2020-07-06,Male,22,3
2020-07-06,Male,23,1
2020-07-06,Male,24,2
2020-07-06,Male,25,1
2020-07-06,Male,27,1
2020-07-06,Male,29,1
2020-07-06,Male,30,1
2020-07-06,Male,34,2
2020-07-06,Male,36,1
2020-07-06,Male,38,1
2020-07-06,Male,39,1
2020-07-06,Male,41,2
2020-07-06,Male,42,1
2020-07-06,Male,43,2
2020-07-06,Male,44,2
2020-07-06,Male,46,1
2020-07-06,Male,47,1
2020-07-06,Male,48,2
2020-07-06,Male,49,2
2020-07-06,Male,53,1
2020-07-06,Male,55,1
2020-07-06,Male,57,1
2020-07-06,Male,62,1
2020-07-06,Male,63,1
2020-07-06,Male,64,1
2020-07-06,Male,66,3
2020-07-06,Male,71,1
2020-07-06,Male,73,1
2020-07-06,Male,74,1
2020-07-06,Male,75,1
2020-07-06,Male,82,2
2020-07-07,Female,11,1
2020-07-07,Female,14,1
2020-07-07,Female,17,1
2020-07-07,Female,21,1
2020-07-07,Female,23,1
2020-07-07,Female,25,2
2020-07-07,Female,29,1
2020-07-07,Female,31,2
2020-07-07,Female,32,1
2020-07-07,Female,34,1
2020-07-07,Female,36,1
2020-07-07,Female,39,1
2020-07-07,Female,40,1
2020-07-07,Female,42,2
2020-07-07,Female,43,1
2020-07-07,Female,48,1
2020-07-07,Female,49,1
2020-07-07,Female,50,2
2020-07-07,Female,51,1
2020-07-07,Female,54,1
2020-07-07,Female,55,1
2020-07-07,Female,56,1
2020-07-07,Female,60,2
2020-07-07,Female,79,1
2020-07-07,Female,90,1
2020-07-07,Male,10,1
2020-07-07,Male,11,2
2020-07-07,Male,14,1
2020-07-07,Male,15,2
2020-07-07,Male,17,2
2020-07-07,Male,18,1
2020-07-07,Male,19,2
2020-07-07,Male,21,1
2020-07-07,Male,23,1
2020-07-07,Male,24,3
2020-07-07,Male,25,1
2020-07-07,Male,26,1
2020-07-07,Male,28,1
2020-07-07,Male,29,2
2020-07-07,Male,32,2
2020-07-07,Male,35,2
2020-07-07,Male,36,3
2020-07-07,Male,38,1
2020-07-07,Male,39,2
2020-07-07,Male,41,1
2020-07-07,Male,47,1
2020-07-07,Male,48,3
2020-07-07,Male,50,1
2020-07-07,Male,51,1
2020-07-07,Male,53,2
2020-07-07,Male,57,1
2020-07-07,Male,58,3
2020-07-07,Male,59,1
2020-07-07,Male,60,3
2020-07-07,Male,61,1
2020-07-07,Male,62,1
2020-07-07,Male,64,1
2020-07-07,Male,65,1
2020-07-07,Male,69,1
2020-07-07,Male,70,2
2020-07-07,Male,73,1
2020-07-07,Male,75,1
2020-07-07,Male,76,2
2020-07-07,Male,78,1
2020-07-07,Male,8,1
2020-07-07,Male,81,1
2020-07-07,Male,83,1
2020-07-07,Male,88,1
2020-07-08,Female,14,2
2020-07-08,Female,16,2
2020-07-08,Female,19,1
2020-07-08,Female,20,1
2020-07-08,Female,22,2
2020-07-08,Female,23,1
2020-07-08,Female,26,1
2020-07-08,Female,28,1
2020-07-08,Female,3,1
2020-07-08,Female,32,1
2020-07-08,Female,33,1
2020-07-08,Female,37,1
2020-07-08,Female,38,1
2020-07-08,Female,39,2
2020-07-08,Female,40,3
2020-07-08,Female,44,1
2020-07-08,Female,50,1
2020-07-08,Female,54,1
2020-07-08,Female,58,1
2020-07-08,Female,61,1
2020-07-08,Female,63,1
2020-07-08,Female,66,1
2020-07-08,Female,67,1
2020-07-08,Female,68,2
2020-07-08,Female,71,1
2020-07-08,Female,75,1
2020-07-08,Female,77,1
2020-07-08,Female,8,1
2020-07-08,Female,95,1
2020-07-08,Male,10,1
2020-07-08,Male,12,1
2020-07-08,Male,18,2
2020-07-08,Male,20,1
2020-07-08,Male,21,1
2020-07-08,Male,24,1
2020-07-08,Male,25,2
2020-07-08,Male,26,1
2020-07-08,Male,27,1
2020-07-08,Male,28,2
2020-07-08,Male,29,1
2020-07-08,Male,30,1
2020-07-08,Male,31,2
2020-07-08,Male,33,1
2020-07-08,Male,34,3
2020-07-08,Male,35,1
2020-07-08,Male,36,3
2020-07-08,Male,38,4
2020-07-08,Male,40,1
2020-07-08,Male,41,1
2020-07-08,Male,43,2
2020-07-08,Male,45,1
2020-07-08,Male,48,1
2020-07-08,Male,52,2
2020-07-08,Male,55,1
2020-07-08,Male,56,1
2020-07-08,Male,57,3
2020-07-08,Male,61,1
2020-07-08,Male,63,1
2020-07-08,Male,64,1
2020-07-08,Male,65,1
2020-07-08,Male,67,1
2020-07-08,Male,68,1
2020-07-08,Male,70,1
2020-07-08,Male,71,1
2020-07-08,Male,77,1
2020-07-08,Male,78,1
2020-07-08,Male,86,1
2020-07-08,Male,88,1
2020-07-08,Male,94,1
2020-07-08,Male,97,1
2020-07-09,Female,10,1
2020-07-09,Female,19,1
2020-07-09,Female,22,2
2020-07-09,Female,23,2
2020-07-09,Female,25,1
2020-07-09,Female,29,1
2020-07-09,Female,30,2
2020-07-09,Female,31,1
2020-07-09,Female,35,1
2020-07-09,Female,36,2
2020-07-09,Female,38,1
2020-07-09,Female,40,2
2020-07-09,Female,41,2
2020-07-09,Female,50,1
2020-07-09,Female,55,1
2020-07-09,Female,6,1
2020-07-09,Female,62,1
2020-07-09,Female,63,1
2020-07-09,Female,64,1
2020-07-09,Female,69,1
2020-07-09,Male,1,1
2020-07-09,Male,16,3
2020-07-09,Male,17,1
2020-07-09,Male,18,2
2020-07-09,Male,19,3
2020-07-09,Male,20,1
2020-07-09,Male,21,3
2020-07-09,Male,23,1
2020-07-09,Male,27,1
2020-07-09,Male,28,1
2020-07-09,Male,29,3
2020-07-09,Male,31,2
2020-07-09,Male,32,2
2020-07-09,Male,36,2
2020-07-09,Male,37,1
2020-07-09,Male,40,1
2020-07-09,Male,41,1
2020-07-09,Male,42,1
2020-07-09,Male,47,2
2020-07-09,Male,51,2
2020-07-09,Male,52,2
2020-07-09,Male,54,1
2020-07-09,Male,59,1
2020-07-09,Male,60,4
2020-07-09,Male,61,1
2020-07-09,Male,62,1
2020-07-09,Male,65,1
2020-07-09,Male,67,1
2020-07-09,Male,69,1
2020-07-09,Male,70,1
2020-07-09,Male,72,2
2020-07-09,Male,73,1
2020-07-09,Male,74,1
2020-07-09,Male,84,1
2020-07-09,Male,88,1
2020-07-10,Female,10,2
2020-07-10,Female,12,1
2020-07-10,Female,14,1
2020-07-10,Female,16,2
2020-07-10,Female,19,1
2020-07-10,Female,20,1
2020-07-10,Female,22,1
2020-07-10,Female,23,1
2020-07-10,Female,24,1
2020-07-10,Female,25,1
2020-07-10,Female,27,2
2020-07-10,Female,28,2
2020-07-10,Female,35,1
2020-07-10,Female,38,2
2020-07-10,Female,39,1
2020-07-10,Female,40,2
2020-07-10,Female,42,1
2020-07-10,Female,44,1
2020-07-10,Female,45,1
2020-07-10,Female,48,1
2020-07-10,Female,49,2
2020-07-10,Female,50,2
2020-07-10,Female,54,2
2020-07-10,Female,56,1
2020-07-10,Female,57,1
2020-07-10,Female,58,1
2020-07-10,Female,63,1
2020-07-10,Female,66,1
2020-07-10,Female,67,1
2020-07-10,Female,71,1
2020-07-10,Female,75,1
2020-07-10,Female,76,2
2020-07-10,Female,9,1
2020-07-10,Female,91,1
2020-07-10,Male,15,1
2020-07-10,Male,16,2
2020-07-10,Male,17,1
2020-07-10,Male,18,2
2020-07-10,Male,19,3
2020-07-10,Male,20,2
2020-07-10,Male,21,2
2020-07-10,Male,22,4
2020-07-10,Male,23,4
2020-07-10,Male,25,2
2020-07-10,Male,26,1
2020-07-10,Male,27,2
2020-07-10,Male,28,1
2020-07-10,Male,29,3
2020-07-10,Male,30,1
2020-07-10,Male,31,1
2020-07-10,Male,32,1
2020-07-10,Male,33,2
2020-07-10,Male,34,1
2020-07-10,Male,35,3
2020-07-10,Male,36,3
2020-07-10,Male,38,2
2020-07-10,Male,39,2
2020-07-10,Male,40,1
2020-07-10,Male,44,1
2020-07-10,Male,48,1
2020-07-10,Male,49,2
2020-07-10,Male,50,2
2020-07-10,Male,51,1
2020-07-10,Male,53,1
2020-07-10,Male,56,3
2020-07-10,Male,60,1
2020-07-10,Male,62,1
2020-07-10,Male,65,1
2020-07-10,Male,67,1
2020-07-10,Male,68,1
2020-07-10,Male,69,1
2020-07-10,Male,70,1
2020-07-10,Male,72,1
2020-07-10,Male,74,1
2020-07-10,Male,83,1
2020-07-10,Male,86,1
2020-07-10,Male,88,1
2020-07-10,Male,9,1
2020-07-11,Female,1,1
2020-07-11,Female,16,1
2020-07-11,Female,17,3
2020-07-11,Female,19,1
2020-07-11,Female,20,3
2020-07-11,Female,21,1
2020-07-11,Female,23,1
2020-07-11,Female,24,1
2020-07-11,Female,25,1
2020-07-11,Female,27,1
2020-07-11,Female,30,1
2020-07-11,Female,31,1
2020-07-11,Female,34,1
2020-07-11,Female,35,1
2020-07-11,Female,38,1
2020-07-11,Female,41,1
2020-07-11,Female,44,1
2020-07-11,Female,47,1
2020-07-11,Female,48,1
2020-07-11,Female,51,1
2020-07-11,Female,53,1
2020-07-11,Female,56,1
2020-07-11,Female,59,1
2020-07-11,Female,64,2
2020-07-11,Female,66,1
2020-07-11,Female,67,1
2020-07-11,Female,69,2
2020-07-11,Female,77,1
2020-07-11,Female,85,1
2020-07-11,Female,88,1
2020-07-11,Female,93,1
2020-07-11,Male,15,1
2020-07-11,Male,16,1
2020-07-11,Male,17,1
2020-07-11,Male,18,2
2020-07-11,Male,19,1
2020-07-11,Male,21,1
2020-07-11,Male,22,1
2020-07-11,Male,23,2
2020-07-11,Male,24,1
2020-07-11,Male,25,1
2020-07-11,Male,29,3
2020-07-11,Male,30,2
2020-07-11,Male,31,1
2020-07-11,Male,34,1
2020-07-11,Male,35,1
2020-07-11,Male,37,2
2020-07-11,Male,39,2
2020-07-11,Male,40,3
2020-07-11,Male,42,1
2020-07-11,Male,43,2
2020-07-11,Male,48,1
2020-07-11,Male,51,1
2020-07-11,Male,53,1
2020-07-11,Male,55,2
2020-07-11,Male,56,1
2020-07-11,Male,58,1
2020-07-11,Male,61,2
2020-07-11,Male,63,1
2020-07-11,Male,66,1
2020-07-11,Male,67,1
2020-07-11,Male,68,1
2020-07-11,Male,7,1
2020-07-11,Male,72,1
2020-07-11,Male,74,1
2020-07-11,Male,77,2
2020-07-11,Male,78,1
2020-07-11,Male,80,1
2020-07-12,Female,15,1
2020-07-12,Female,22,1
2020-07-12,Female,24,1
2020-07-12,Female,25,1
2020-07-12,Female,27,1
2020-07-12,Female,29,1
2020-07-12,Female,3,1
2020-07-12,Female,30,1
2020-07-12,Female,31,1
2020-07-12,Female,42,1
2020-07-12,Female,43,1
2020-07-12,Female,47,1
2020-07-12,Female,5,1
2020-07-12,Female,50,1
2020-07-12,Female,57,1
2020-07-12,Female,61,1
2020-07-12,Female,65,1
2020-07-12,Female,67,1
2020-07-12,Female,68,1
2020-07-12,Female,71,1
2020-07-12,Female,82,1
2020-07-12,Female,83,1
2020-07-12,Female,86,1
2020-07-12,Female,9,1
2020-07-12,Female,90,1
2020-07-12,Male,11,1
2020-07-12,Male,13,1
2020-07-12,Male,14,1
2020-07-12,Male,17,1
2020-07-12,Male,18,2
2020-07-12,Male,19,1
2020-07-12,Male,2,1
2020-07-12,Male,20,2
2020-07-12,Male,21,3
2020-07-12,Male,22,2
2020-07-12,Male,23,1
2020-07-12,Male,24,2
2020-07-12,Male,25,1
2020-07-12,Male,26,5
2020-07-12,Male,28,1
2020-07-12,Male,29,2
2020-07-12,Male,30,1
2020-07-12,Male,33,1
2020-07-12,Male,34,1
2020-07-12,Male,35,2
2020-07-12,Male,36,1
2020-07-12,Male,38,1
2020-07-12,Male,39,2
2020-07-12,Male,41,2
2020-07-12,Male,42,1
2020-07-12,Male,43,1
2020-07-12,Male,45,1
2020-07-12,Male,50,2
2020-07-12,Male,58,1
2020-07-12,Male,59,2
2020-07-12,Male,60,1
2020-07-12,Male,62,1
2020-07-12,Male,65,1
2020-07-12,Male,66,2
2020-07-12,Male,69,1
2020-07-12,Male,70,1
2020-07-12,Male,71,1
2020-07-12,Male,79,1
2020-07-12,Male,8,1
2020-07-12,Male,80,1
2020-07-12,Male,82,1
2020-07-12,Male,83,1
2020-07-12,Male,85,1
2020-07-12,Male,87,1
2020-07-13,Female,13,1
2020-07-13,Female,18,2
2020-07-13,Female,19,2
2020-07-13,Female,21,1
2020-07-13,Female,28,3
2020-07-13,Female,34,1
2020-07-13,Female,35,1
2020-07-13,Female,38,1
2020-07-13,Female,41,2
2020-07-13,Female,42,1
2020-07-13,Female,43,1
2020-07-13,Female,44,1
2020-07-13,Female,46,1
2020-07-13,Female,47,1
2020-07-13,Female,48,1
2020-07-13,Female,57,2
2020-07-13,Female,61,1
2020-07-13,Female,63,3
2020-07-13,Female,68,1
2020-07-13,Female,73,2
2020-07-13,Female,75,2
2020-07-13,Female,76,1
2020-07-13,Female,90,1
2020-07-13,Male,10,1
2020-07-13,Male,11,2
2020-07-13,Male,13,1
2020-07-13,Male,14,1
2020-07-13,Male,17,3
2020-07-13,Male,18,2
2020-07-13,Male,19,1
2020-07-13,Male,20,1
2020-07-13,Male,21,1
2020-07-13,Male,22,1
2020-07-13,Male,23,1
2020-07-13,Male,24,1
2020-07-13,Male,25,1
2020-07-13,Male,26,1
2020-07-13,Male,28,1
2020-07-13,Male,29,1
2020-07-13,Male,30,1
2020-07-13,Male,32,1
2020-07-13,Male,34,1
2020-07-13,Male,35,1
2020-07-13,Male,36,1
2020-07-13,Male,37,1
2020-07-13,Male,38,3
2020-07-13,Male,41,1
2020-07-13,Male,44,2
2020-07-13,Male,47,1
2020-07-13,Male,48,1
2020-07-13,Male,49,1
2020-07-13,Male,50,1
2020-07-13,Male,52,1
2020-07-13,Male,53,1
2020-07-13,Male,58,1
2020-07-13,Male,59,1
2020-07-13,Male,61,1
2020-07-13,Male,62,2
2020-07-13,Male,67,2
2020-07-13,Male,72,1
2020-07-13,Male,79,1
2020-07-13,Male,80,2
2020-07-13,Male,83,1
2020-07-13,Male,88,1
2020-07-13,Male,9,1
2020-07-14,Female,17,1
2020-07-14,Female,19,1
2020-07-14,Female,22,1
2020-07-14,Female,23,1
2020-07-14,Female,32,1
2020-07-14,Female,34,1
2020-07-14,Female,43,1
2020-07-14,Female,44,1
2020-07-14,Female,45,1
2020-07-14,Female,47,1
2020-07-14,Female,50,1
2020-07-14,Female,56,1
2020-07-14,Female,58,1
2020-07-14,Female,6,2
2020-07-14,Female,60,1
2020-07-14,Female,63,1
2020-07-14,Female,66,1
2020-07-14,Female,68,1
2020-07-14,Female,69,1
2020-07-14,Female,71,1
2020-07-14,Female,72,1
2020-07-14,Female,81,2
2020-07-14,Male,10,1
2020-07-14,Male,14,1
2020-07-14,Male,15,1
2020-07-14,Male,18,2
2020-07-14,Male,20,1
2020-07-14,Male,21,1
2020-07-14,Male,22,1
2020-07-14,Male,24,3
2020-07-14,Male,28,3
2020-07-14,Male,3,1
2020-07-14,Male,35,4
2020-07-14,Male,37,2
2020-07-14,Male,38,1
2020-07-14,Male,39,1
2020-07-14,Male,40,2
2020-07-14,Male,41,1
2020-07-14,Male,42,1
2020-07-14,Male,43,1
2020-07-14,Male,44,2
2020-07-14,Male,45,1
2020-07-14,Male,47,1
2020-07-14,Male,48,1
2020-07-14,Male,49,3
2020-07-14,Male,53,2
2020-07-14,Male,54,1
2020-07-14,Male,55,1
2020-07-14,Male,59,1
2020-07-14,Male,63,1
2020-07-14,Male,65,1
2020-07-14,Male,66,1
2020-07-14,Male,69,2
2020-07-14,Male,70,1
2020-07-14,Male,71,1
2020-07-14,Male,73,1
2020-07-14,Male,75,1
2020-07-14,Male,76,1
2020-07-14,Male,79,1
2020-07-14,Male,80,1
2020-07-14,Male,82,1
2020-07-14,Male,83,2
2020-07-14,Male,84,1
2020-07-14,Male,85,1
2020-07-15,Female,12,1
2020-07-15,Female,22,1
2020-07-15,Female,27,1
2020-07-15,Female,28,2
2020-07-15,Female,29,1
2020-07-15,Female,32,2
2020-07-15,Female,36,1
2020-07-15,Female,40,1
2020-07-15,Female,41,2
2020-07-15,Female,42,1
2020-07-15,Female,43,1
2020-07-15,Female,48,2
2020-07-15,Female,50,1
2020-07-15,Female,51,1
2020-07-15,Female,53,1
2020-07-15,Female,55,1
2020-07-15,Female,62,1
2020-07-15,Female,68,1
2020-07-15,Female,71,1
2020-07-15,Female,76,1
2020-07-15,Female,77,1
2020-07-15,Female,85,1
2020-07-15,Female,88,1
2020-07-15,Male,0,1
2020-07-15,Male,16,3
2020-07-15,Male,20,2
2020-07-15,Male,22,2
2020-07-15,Male,26,2
2020-07-15,Male,28,1
2020-07-15,Male,29,4
2020-07-15,Male,30,1
2020-07-15,Male,31,1
2020-07-15,Male,33,2
2020-07-15,Male,34,1
2020-07-15,Male,35,1
2020-07-15,Male,37,1
2020-07-15,Male,38,1
2020-07-15,Male,39,4
2020-07-15,Male,40,1
2020-07-15,Male,42,2
2020-07-15,Male,47,1
2020-07-15,Male,48,1
2020-07-15,Male,51,3
2020-07-15,Male,52,1
2020-07-15,Male,56,1
2020-07-15,Male,60,1
2020-07-15,Male,62,1
2020-07-15,Male,63,2
2020-07-15,Male,64,1
2020-07-15,Male,65,1
2020-07-15,Male,73,1
2020-07-15,Male,74,1
2020-07-15,Male,78,1
2020-07-15,Male,8,2
2020-07-15,Male,82,1
2020-07-15,Male,83,1
2020-07-15,Male,85,1
2020-07-15,Male,89,1
2020-07-15,Male,90,1
2020-07-16,Female,14,1
2020-07-16,Female,17,2
2020-07-16,Female,19,2
2020-07-16,Female,2,2
2020-07-16,Female,26,1
2020-07-16,Female,28,1
2020-07-16,Female,31,2
2020-07-16,Female,32,1
2020-07-16,Female,34,1
2020-07-16,Female,44,1
2020-07-16,Female,45,1
2020-07-16,Female,47,1
2020-07-16,Female,48,2
2020-07-16,Female,5,1
2020-07-16,Female,57,2
2020-07-16,Female,58,1
2020-07-16,Female,59,1
2020-07-16,Female,60,2
2020-07-16,Female,62,2
2020-07-16,Female,63,1
2020-07-16,Female,65,2
2020-07-16,Female,72,1
2020-07-16,Male,13,1
2020-07-16,Male,15,1
2020-07-16,Male,18,3
2020-07-16,Male,19,1
2020-07-16,Male,2,2
2020-07-16,Male,20,1
2020-07-16,Male,22,1
2020-07-16,Male,25,7
2020-07-16,Male,27,1
2020-07-16,Male,28,1
2020-07-16,Male,29,1
2020-07-16,Male,3,1
2020-07-16,Male,30,1
2020-07-16,Male,31,1
2020-07-16,Male,32,4
2020-07-16,Male,33,2
2020-07-16,Male,35,1
2020-07-16,Male,36,3
2020-07-16,Male,37,1
2020-07-16,Male,39,1
2020-07-16,Male,40,1
2020-07-16,Male,43,1
2020-07-16,Male,44,1
2020-07-16,Male,45,2
2020-07-16,Male,46,3
2020-07-16,Male,48,1
2020-07-16,Male,51,2
2020-07-16,Male,52,1
2020-07-16,Male,53,1
2020-07-16,Male,54,1
2020-07-16,Male,55,2
2020-07-16,Male,56,1
2020-07-16,Male,57,2
2020-07-16,Male,59,1
2020-07-16,Male,61,1
2020-07-16,Male,62,1
2020-07-16,Male,63,1
2020-07-16,Male,65,3
2020-07-16,Male,66,2
2020-07-16,Male,7,1
2020-07-16,Male,71,1
2020-07-16,Male,73,2
2020-07-16,Male,74,1
2020-07-16,Male,78,1
2020-07-16,Male,80,2
2020-07-16,Male,82,1
2020-07-16,Male,83,1
2020-07-16,Male,84,1
2020-07-16,Male,87,1
2020-07-16,Male,9,1
2020-07-17,Female,14,1
2020-07-17,Female,15,1
2020-07-17,Female,17,1
